1	16785	17454	Over-coverage
1	21236	21979	Over-coverage
1	24082	24641	Over-coverage
1	41845	42616	Over-coverage
1	48542	49062	Over-coverage
1	51070	51602	Over-coverage
1	52572	53304	Over-coverage
1	60471	60733	Over-coverage
1	63236	63818	Over-coverage
1	66056	66803	Over-coverage
1	70889	71266	Over-coverage
1	77244	77768	Over-coverage
1	79267	79926	Over-coverage
1	82388	82649	Over-coverage
1	83270	83700	Over-coverage
1	103332	103849	Over-coverage
1	106533	107092	Over-coverage
1	111437	111822	Over-coverage
1	113477	113768	Over-coverage
1	115248	115626	Over-coverage
1	115731	116285	Over-coverage
1	116505	119061	Over-coverage
1	119759	120042	Over-coverage
1	121554	122111	Over-coverage
1	122445	122906	Over-coverage
1	123914	124511	Over-coverage
1	126566	127888	Over-coverage
1	128303	129234	Over-coverage
1	129394	130187	Over-coverage
1	131844	132315	Over-coverage
1	132564	132871	Over-coverage
1	133720	134474	Over-coverage
1	138167	138881	Over-coverage
1	141790	143189	Over-coverage
1	143845	144130	Over-coverage
1	147231	147941	Over-coverage
1	148019	148294	Over-coverage
1	148651	149085	Over-coverage
1	150271	151500	Over-coverage
1	151524	152250	Over-coverage
1	153167	153504	Over-coverage
1	156070	157112	Over-coverage
1	158074	158734	Over-coverage
1	161079	161629	Over-coverage
1	161822	163347	Over-coverage
1	165038	165797	Over-coverage
1	167579	167876	Over-coverage
1	171134	171775	Over-coverage
1	172467	173226	Over-coverage
1	174249	174682	Over-coverage
1	175597	175984	Over-coverage
1	177653	178594	Over-coverage
1	181338	182236	Over-coverage
1	182838	183613	Over-coverage
1	185500	186840	Over-coverage
1	187009	187459	Over-coverage
1	187897	188445	Over-coverage
1	190987	191317	Over-coverage
1	191487	193070	Over-coverage
1	193692	194352	Over-coverage
1	195818	196393	Over-coverage
1	198479	199080	Over-coverage
1	199282	199669	Over-coverage
1	201185	202402	Over-coverage
1	203479	203760	Over-coverage
1	204303	205248	Over-coverage
1	205937	207226	Over-coverage
1	207600	207929	Over-coverage
1	209027	209467	Over-coverage
1	210277	210896	Over-coverage
1	211007	211631	Over-coverage
1	212944	213777	Over-coverage
1	214219	214682	Over-coverage
1	216243	216571	Over-coverage
1	218221	218599	Over-coverage
1	221432	223161	Over-coverage
1	225024	225602	Over-coverage
1	225963	227303	Over-coverage
1	228603	229367	Over-coverage
1	230785	231499	Over-coverage
1	232690	233044	Over-coverage
1	235855	236630	Over-coverage
1	239791	241054	Over-coverage
1	241417	242493	Over-coverage
1	243191	244076	Over-coverage
1	244299	244806	Over-coverage
1	250605	250913	Over-coverage
1	251662	252446	Over-coverage
1	253697	254020	Over-coverage
1	254892	255656	Over-coverage
1	256277	256719	Over-coverage
1	257658	258397	Over-coverage
1	258714	259064	Over-coverage
1	260999	261391	Over-coverage
1	262761	263169	Over-coverage
1	264347	265078	Over-coverage
1	265298	265984	Over-coverage
1	266611	267288	Over-coverage
1	268060	268324	Over-coverage
1	268394	268681	Over-coverage
1	269771	270241	Over-coverage
1	270450	270808	Over-coverage
1	275079	275451	Over-coverage
1	276321	276555	Over-coverage
1	277423	278850	Over-coverage
1	280315	280644	Over-coverage
1	283154	284846	Over-coverage
1	285834	286210	Over-coverage
1	287200	288840	Over-coverage
1	289750	290409	Over-coverage
1	293001	293540	Over-coverage
1	295465	296621	Over-coverage
1	300150	300849	Over-coverage
1	301462	302205	Over-coverage
1	302760	303206	Over-coverage
1	305500	306081	Over-coverage
1	306538	306831	Over-coverage
1	308761	309420	Over-coverage
1	310704	310989	Over-coverage
1	312131	312774	Over-coverage
1	319171	319581	Over-coverage
1	321365	322020	Over-coverage
1	326276	326501	Over-coverage
1	327653	328154	Over-coverage
1	334638	335653	Over-coverage
1	337695	338455	Over-coverage
1	338487	339299	Over-coverage
1	340824	341321	Over-coverage
1	342300	342854	Over-coverage
1	343353	344368	Over-coverage
1	344979	346062	Over-coverage
1	346171	347345	Over-coverage
1	348522	348978	Over-coverage
1	352291	353733	Over-coverage
1	353833	354202	Over-coverage
1	355257	357149	Over-coverage
1	357437	357863	Over-coverage
1	365148	365711	Over-coverage
1	366587	367347	Over-coverage
1	368953	370272	Over-coverage
1	370600	371186	Over-coverage
1	371188	371449	Over-coverage
1	371872	374189	Over-coverage
1	374212	374928	Over-coverage
1	376270	376614	Over-coverage
1	377160	377772	Over-coverage
1	378138	378593	Over-coverage
1	378786	380192	Over-coverage
1	382607	383337	Over-coverage
1	385832	386886	Over-coverage
1	387728	388382	Over-coverage
1	388563	390007	Over-coverage
1	390827	391280	Over-coverage
1	391689	393139	Over-coverage
1	395317	396046	Over-coverage
1	396734	397393	Over-coverage
1	397809	398394	Over-coverage
1	398946	399507	Over-coverage
1	399544	400808	Over-coverage
1	400884	402055	Over-coverage
1	402294	402601	Over-coverage
1	403571	403978	Over-coverage
1	407993	408604	Over-coverage
1	408784	409840	Over-coverage
1	413136	414105	Over-coverage
1	415014	415639	Over-coverage
1	417231	417686	Over-coverage
1	418786	419062	Over-coverage
1	423557	424336	Over-coverage
1	424397	425007	Over-coverage
1	425023	425351	Over-coverage
1	425962	426575	Over-coverage
1	428424	429083	Over-coverage
1	429993	430267	Over-coverage
1	430338	430979	Over-coverage
1	431750	432475	Over-coverage
1	434348	434861	Over-coverage
1	435082	435416	Over-coverage
1	436934	437350	Over-coverage
1	437913	438429	Over-coverage
1	441711	442062	Over-coverage
1	442535	443182	Over-coverage
1	443564	444207	Over-coverage
1	444459	445111	Over-coverage
1	446304	446863	Over-coverage
1	447388	448357	Over-coverage
1	448662	449063	Over-coverage
1	449350	450023	Over-coverage
1	450721	451536	Over-coverage
1	452573	453194	Over-coverage
1	455873	457541	Over-coverage
1	459448	460103	Over-coverage
1	460290	461289	Over-coverage
1	462901	463514	Over-coverage
1	464087	464826	Over-coverage
1	467273	467878	Over-coverage
1	467966	469983	Over-coverage
1	471789	472250	Over-coverage
1	472557	473032	Over-coverage
1	474187	474746	Over-coverage
1	475369	476103	Over-coverage
1	477435	477758	Over-coverage
1	479766	480118	Over-coverage
1	482186	482527	Over-coverage
1	483358	484159	Over-coverage
1	484452	485075	Over-coverage
1	485368	485926	Over-coverage
1	491751	492404	Over-coverage
1	494249	495557	Over-coverage
1	497493	497875	Over-coverage
1	500198	501316	Over-coverage
1	504374	504680	Over-coverage
1	506807	507254	Over-coverage
1	509161	509479	Over-coverage
1	510727	511020	Over-coverage
1	513276	513738	Over-coverage
1	514053	514792	Over-coverage
1	515583	516965	Over-coverage
1	517387	517671	Over-coverage
1	517968	518402	Over-coverage
1	518705	519326	Over-coverage
1	520857	521731	Over-coverage
1	522013	522672	Over-coverage
1	524186	524879	Over-coverage
1	524985	525472	Over-coverage
1	525991	526829	Over-coverage
1	527991	528446	Over-coverage
1	530968	531649	Over-coverage
1	531974	532470	Over-coverage
1	532735	533532	Over-coverage
1	534485	535045	Over-coverage
1	535415	536921	Over-coverage
1	538085	538597	Over-coverage
1	538681	539455	Over-coverage
1	541377	542036	Over-coverage
1	542058	542324	Over-coverage
1	549238	549510	Over-coverage
1	550165	550457	Over-coverage
1	550472	550807	Over-coverage
1	555472	556124	Over-coverage
1	558640	558989	Over-coverage
1	560004	560495	Over-coverage
1	561649	562270	Over-coverage
1	562443	562864	Over-coverage
1	563516	563893	Over-coverage
1	566399	566959	Over-coverage
1	570459	570786	Over-coverage
1	575512	576185	Over-coverage
1	576230	576530	Over-coverage
1	576920	577679	Over-coverage
1	580205	580882	Over-coverage
1	583535	584593	Over-coverage
1	585373	585720	Over-coverage
1	587066	588859	Over-coverage
1	589894	590485	Over-coverage
1	590943	591497	Over-coverage
1	591869	592160	Over-coverage
1	592817	593252	Over-coverage
1	595090	596907	Over-coverage
1	597088	597659	Over-coverage
1	597673	598226	Over-coverage
1	599232	599686	Over-coverage
1	600759	601157	Over-coverage
1	602967	603395	Over-coverage
1	614603	615019	Over-coverage
1	622872	623556	Over-coverage
1	628537	628862	Over-coverage
1	629277	629801	Over-coverage
1	637264	637886	Over-coverage
1	638280	638613	Over-coverage
1	641636	642302	Over-coverage
1	642808	643201	Over-coverage
1	647588	648001	Over-coverage
1	659716	660396	Over-coverage
1	667341	668232	Over-coverage
1	672226	672881	Over-coverage
1	673178	673570	Over-coverage
1	675515	676030	Over-coverage
1	677843	678114	Over-coverage
1	683393	683779	Over-coverage
1	709867	710530	Over-coverage
1	717823	718470	Over-coverage
1	721531	721990	Over-coverage
1	727663	727926	Over-coverage
1	730234	730663	Over-coverage
1	735779	736139	Over-coverage
1	745663	746106	Over-coverage
1	746397	746914	Over-coverage
1	748478	749498	Over-coverage
1	751150	751509	Over-coverage
1	755331	755946	Over-coverage
1	758224	758548	Over-coverage
1	761449	762754	Over-coverage
1	765438	765850	Over-coverage
1	766548	767022	Over-coverage
1	769534	770155	Over-coverage
1	771221	771627	Over-coverage
1	775947	776289	Over-coverage
1	784120	784397	Over-coverage
1	784861	785106	Over-coverage
1	796032	796308	Over-coverage
1	796971	797239	Over-coverage
1	801739	802411	Over-coverage
1	803181	803646	Over-coverage
1	806195	806780	Over-coverage
1	813603	814153	Over-coverage
1	828266	828888	Over-coverage
1	838154	838714	Over-coverage
1	843407	844210	Over-coverage
1	851043	851536	Over-coverage
1	858842	859461	Over-coverage
1	867417	867834	Over-coverage
1	870483	871242	Over-coverage
1	873998	874362	Over-coverage
1	874884	875151	Over-coverage
1	877108	877442	Over-coverage
1	893608	894104	Over-coverage
1	897861	898138	Over-coverage
1	898216	898882	Over-coverage
1	901296	901969	Over-coverage
1	912191	912725	Over-coverage
1	914949	915446	Over-coverage
1	917284	917757	Over-coverage
1	927099	927758	Over-coverage
1	928107	928474	Over-coverage
1	933328	933600	Over-coverage
1	941640	941886	Over-coverage
1	944952	946031	Over-coverage
1	946220	946618	Over-coverage
1	961809	962080	Over-coverage
1	962311	962900	Over-coverage
1	963147	964068	Over-coverage
1	967163	967532	Over-coverage
1	975596	975889	Over-coverage
1	981827	982372	Over-coverage
1	989754	990156	Over-coverage
1	991760	992429	Over-coverage
1	992971	993416	Over-coverage
1	994810	995380	Over-coverage
1	996283	996575	Over-coverage
1	997807	998097	Over-coverage
1	1005272	1005567	Over-coverage
1	1005604	1005847	Over-coverage
1	1007172	1007609	Over-coverage
1	1017261	1017682	Over-coverage
1	1021306	1021833	Over-coverage
1	1022175	1022653	Over-coverage
1	1023985	1024283	Over-coverage
1	1024295	1024606	Over-coverage
1	1027989	1028464	Over-coverage
1	1042237	1042701	Over-coverage
1	1044485	1045162	Over-coverage
1	1050619	1051000	Over-coverage
1	1058870	1059263	Over-coverage
1	1062639	1063147	Over-coverage
1	1069184	1069724	Over-coverage
1	1080162	1080687	Over-coverage
1	1094567	1095375	Over-coverage
1	1098103	1098413	Over-coverage
1	1099372	1099851	Over-coverage
1	1103668	1104025	Over-coverage
1	1104567	1104886	Over-coverage
1	1106412	1106922	Over-coverage
1	1117301	1118582	Over-coverage
1	1131463	1132154	Over-coverage
1	1137217	1137581	Over-coverage
1	1140101	1140421	Over-coverage
1	1147693	1148452	Over-coverage
1	1152426	1152763	Over-coverage
1	1153080	1153648	Over-coverage
1	1156486	1157461	Over-coverage
1	1163889	1164684	Over-coverage
1	1165654	1166073	Over-coverage
1	1171108	1171672	Over-coverage
1	1184767	1185050	Over-coverage
1	1185782	1186375	Over-coverage
1	1188917	1189394	Over-coverage
1	1191184	1191724	Over-coverage
1	1192111	1192384	Over-coverage
1	1194998	1195279	Over-coverage
1	1197037	1197692	Over-coverage
1	1201547	1201883	Over-coverage
1	1203234	1203724	Over-coverage
1	1210261	1210752	Over-coverage
1	1217175	1217542	Over-coverage
1	1219590	1219867	Over-coverage
1	1253812	1254200	Over-coverage
1	1262684	1263182	Over-coverage
1	1270265	1270786	Over-coverage
1	1273357	1273722	Over-coverage
1	1279970	1280249	Over-coverage
1	1280659	1281308	Over-coverage
1	1286047	1286491	Over-coverage
1	1290082	1290403	Over-coverage
1	1290890	1291511	Over-coverage
1	1299862	1300534	Over-coverage
1	1303906	1304413	Over-coverage
1	1312011	1312281	Over-coverage
1	1313611	1313872	Over-coverage
1	1316405	1316760	Over-coverage
1	1326713	1326985	Over-coverage
1	1342250	1342557	Over-coverage
1	1344395	1344955	Over-coverage
1	1350637	1351093	Over-coverage
1	1354011	1354361	Over-coverage
1	1363808	1364253	Over-coverage
1	1364806	1365472	Over-coverage
1	1370775	1371454	Over-coverage
1	1383372	1383747	Over-coverage
1	1388609	1389170	Over-coverage
1	1391377	1391759	Over-coverage
1	1394131	1394710	Over-coverage
1	1396463	1396946	Over-coverage
1	1396961	1397171	Over-coverage
1	1398247	1398625	Over-coverage
1	1402231	1402525	Over-coverage
1	1403152	1403731	Over-coverage
1	1405967	1406407	Over-coverage
1	1409421	1409697	Over-coverage
1	1412377	1412851	Over-coverage
1	1416385	1416670	Over-coverage
1	1422339	1422860	Over-coverage
1	1426198	1426806	Over-coverage
1	1441359	1441661	Over-coverage
1	1443791	1444256	Over-coverage
1	1451851	1452158	Over-coverage
1	1459452	1460073	Over-coverage
1	1465687	1466223	Over-coverage
1	1468179	1469144	Over-coverage
1	1471187	1471506	Over-coverage
1	1472429	1472865	Over-coverage
1	1475917	1476497	Over-coverage
1	1484593	1485229	Over-coverage
1	1486698	1487358	Over-coverage
1	1489083	1489378	Over-coverage
1	1490737	1491262	Over-coverage
