1	262666	263587	Over-coverage
1	263769	264204	Over-coverage
1	267582	267826	Over-coverage
1	268690	269585	Over-coverage
1	270142	270567	Over-coverage
1	271549	271933	Over-coverage
1	272233	272500	Over-coverage
1	272847	273152	Over-coverage
1	274051	274507	Over-coverage
1	275363	275856	Over-coverage
1	277197	277462	Over-coverage
1	277775	278170	Over-coverage
1	280290	280944	Over-coverage
1	280959	281316	Over-coverage
1	281895	282631	Over-coverage
1	282748	282974	Over-coverage
1	283797	284239	Over-coverage
1	284570	284852	Over-coverage
1	285057	285684	Over-coverage
1	286259	286990	Over-coverage
1	287997	288601	Over-coverage
1	289008	289390	Over-coverage
1	292188	293200	Over-coverage
1	293440	293740	Over-coverage
1	294478	294965	Over-coverage
1	295298	295961	Over-coverage
1	296349	296760	Over-coverage
1	297072	297328	Over-coverage
1	297479	298129	Over-coverage
1	298629	298891	Over-coverage
1	298893	299170	Over-coverage
1	299728	299951	Over-coverage
1	300497	300756	Over-coverage
1	301051	301446	Over-coverage
1	301947	302652	Over-coverage
1	302924	303133	Over-coverage
1	303296	303692	Over-coverage
1	304355	304645	Over-coverage
1	305227	305638	Over-coverage
1	307425	308269	Over-coverage
1	309048	309450	Over-coverage
1	310998	311375	Over-coverage
1	311471	311839	Over-coverage
1	311875	312512	Over-coverage
1	314201	314572	Over-coverage
1	315106	315512	Over-coverage
1	315723	316073	Over-coverage
1	317152	317682	Over-coverage
1	317981	319233	Over-coverage
1	319504	319777	Over-coverage
1	321396	321927	Over-coverage
1	322982	323290	Over-coverage
1	323810	324251	Over-coverage
1	324364	324833	Over-coverage
1	325177	325912	Over-coverage
1	326803	327179	Over-coverage
1	327748	328143	Over-coverage
1	328620	328878	Over-coverage
1	330292	330698	Over-coverage
1	331018	331427	Over-coverage
1	332336	332675	Over-coverage
1	333422	333753	Over-coverage
1	334042	334399	Over-coverage
1	334664	334924	Over-coverage
1	335256	335533	Over-coverage
1	335827	336098	Over-coverage
1	336484	336873	Over-coverage
1	337677	338075	Over-coverage
1	338232	338683	Over-coverage
1	339141	339629	Over-coverage
1	339777	340048	Over-coverage
1	340466	341334	Over-coverage
1	341559	342334	Over-coverage
1	342855	343408	Over-coverage
1	343785	344295	Over-coverage
1	344863	345121	Over-coverage
1	346777	347175	Over-coverage
1	348996	349805	Over-coverage
1	349939	350486	Over-coverage
1	352001	352397	Over-coverage
1	352660	353048	Over-coverage
1	353885	354308	Over-coverage
1	354405	354671	Over-coverage
1	355476	355905	Over-coverage
1	356323	356550	Over-coverage
1	356553	356911	Over-coverage
1	357634	358000	Over-coverage
1	359729	360041	Over-coverage
1	360666	361268	Over-coverage
1	361815	362636	Over-coverage
1	364563	364886	Over-coverage
1	365988	366935	Over-coverage
1	367887	368236	Over-coverage
1	369019	370060	Over-coverage
1	372072	372304	Over-coverage
1	372468	372770	Over-coverage
1	373784	374109	Over-coverage
1	374729	375155	Over-coverage
1	375368	375727	Over-coverage
1	375960	376273	Over-coverage
1	376592	377186	Over-coverage
1	379178	379562	Over-coverage
1	379827	380081	Over-coverage
1	380230	380534	Over-coverage
1	380825	381121	Over-coverage
1	382653	383052	Over-coverage
1	383565	384149	Over-coverage
1	385094	385504	Over-coverage
1	385878	386309	Over-coverage
1	386429	386801	Over-coverage
1	387128	387499	Over-coverage
1	388299	388841	Over-coverage
1	389016	389436	Over-coverage
1	389518	389907	Over-coverage
1	391858	392419	Over-coverage
1	393284	393679	Over-coverage
1	394891	396173	Over-coverage
1	396452	397065	Over-coverage
1	397605	397826	Over-coverage
1	398495	398865	Over-coverage
1	399884	400278	Over-coverage
1	400315	400744	Over-coverage
1	401419	402032	Over-coverage
1	402520	403117	Over-coverage
1	403368	403799	Over-coverage
1	404747	405101	Over-coverage
1	405949	406381	Over-coverage
1	406982	407500	Over-coverage
1	409919	411305	Over-coverage
1	412751	412958	Over-coverage
1	413963	414183	Over-coverage
1	415514	415870	Over-coverage
1	416992	417698	Over-coverage
1	418174	419067	Over-coverage
1	419069	419625	Over-coverage
1	421003	421618	Over-coverage
1	424184	424546	Over-coverage
1	425501	426395	Over-coverage
1	426835	427116	Over-coverage
1	428053	428346	Over-coverage
1	428766	429062	Over-coverage
1	429408	429631	Over-coverage
1	430647	431023	Over-coverage
1	431030	431383	Over-coverage
1	431797	432353	Over-coverage
1	432670	433014	Over-coverage
1	433259	433658	Over-coverage
1	433720	434044	Over-coverage
1	434097	434473	Over-coverage
1	435471	436107	Over-coverage
1	436134	436491	Over-coverage
1	438330	438944	Over-coverage
1	439180	439623	Over-coverage
1	439696	440187	Over-coverage
1	440806	441480	Over-coverage
1	441713	442751	Over-coverage
1	442934	443413	Over-coverage
1	444289	444935	Over-coverage
1	445703	446005	Over-coverage
1	448528	448955	Over-coverage
1	450003	450409	Over-coverage
1	451039	451286	Over-coverage
1	451507	451956	Over-coverage
1	452731	452950	Over-coverage
1	452955	453184	Over-coverage
1	453291	453644	Over-coverage
1	454808	455126	Over-coverage
1	455436	455812	Over-coverage
1	455999	456373	Over-coverage
1	456386	456799	Over-coverage
1	457017	457489	Over-coverage
1	457853	458327	Over-coverage
1	458681	458916	Over-coverage
1	459326	459944	Over-coverage
1	460082	460933	Over-coverage
1	461934	462360	Over-coverage
1	462586	462794	Over-coverage
1	463928	464625	Over-coverage
1	464726	465051	Over-coverage
1	465746	466639	Over-coverage
1	466983	467281	Over-coverage
1	467550	467791	Over-coverage
1	468021	468329	Over-coverage
1	468643	469080	Over-coverage
1	471127	471374	Over-coverage
1	472626	472884	Over-coverage
1	473401	473779	Over-coverage
1	475071	475403	Over-coverage
1	475534	475948	Over-coverage
1	476007	476340	Over-coverage
1	476937	477336	Over-coverage
1	477802	478159	Over-coverage
1	478163	478481	Over-coverage
1	478724	479317	Over-coverage
1	481060	481552	Over-coverage
1	484065	484403	Over-coverage
1	484426	485171	Over-coverage
1	485725	486309	Over-coverage
1	486384	486743	Over-coverage
1	486853	487146	Over-coverage
1	487782	488105	Over-coverage
1	488141	488823	Over-coverage
1	489011	489331	Over-coverage
1	489497	489943	Over-coverage
1	490169	490558	Over-coverage
1	490880	491404	Over-coverage
1	491601	492365	Over-coverage
1	492565	492901	Over-coverage
1	493422	494067	Over-coverage
1	494195	494551	Over-coverage
1	494800	495173	Over-coverage
1	495381	496268	Over-coverage
1	496754	497156	Over-coverage
1	498037	498409	Over-coverage
1	498745	499162	Over-coverage
1	501286	501756	Over-coverage
1	502376	502710	Over-coverage
1	503354	504039	Over-coverage
1	504179	504538	Over-coverage
1	504739	505139	Over-coverage
1	505399	505952	Over-coverage
1	506816	507222	Over-coverage
1	508215	508528	Over-coverage
1	509042	509486	Over-coverage
1	509734	510300	Over-coverage
1	511236	511663	Over-coverage
1	512960	513346	Over-coverage
1	513608	514001	Over-coverage
1	514259	514567	Over-coverage
1	514833	515712	Over-coverage
1	516700	517144	Over-coverage
1	517698	517960	Over-coverage
1	518399	518906	Over-coverage
1	519852	520236	Over-coverage
1	520597	520945	Over-coverage
1	521542	521873	Over-coverage
1	522143	522424	Over-coverage
1	522785	523082	Over-coverage
1	523167	523834	Over-coverage
1	524247	524559	Over-coverage
1	525123	525732	Over-coverage
1	525742	526349	Over-coverage
1	526878	527448	Over-coverage
1	527542	528022	Over-coverage
1	529483	529788	Over-coverage
1	529921	530425	Over-coverage
1	531263	531554	Over-coverage
1	531749	532171	Over-coverage
1	533155	533390	Over-coverage
1	534011	534359	Over-coverage
1	534438	534847	Over-coverage
1	534921	535563	Over-coverage
1	536046	536364	Over-coverage
1	536603	537043	Over-coverage
1	537301	537966	Over-coverage
1	538531	538959	Over-coverage
1	539822	540259	Over-coverage
1	540726	541332	Over-coverage
1	541708	541992	Over-coverage
1	542546	542894	Over-coverage
1	543431	544182	Over-coverage
1	544924	545151	Over-coverage
1	546989	547232	Over-coverage
1	547288	547658	Over-coverage
1	548386	549255	Over-coverage
1	549336	549602	Over-coverage
1	550048	550381	Over-coverage
1	550573	550955	Over-coverage
1	550996	551278	Over-coverage
1	553000	554085	Over-coverage
1	554361	554704	Over-coverage
1	555299	555852	Over-coverage
1	556193	556461	Over-coverage
1	557850	558197	Over-coverage
1	558280	558582	Over-coverage
1	558728	559614	Over-coverage
1	559972	560229	Over-coverage
1	561573	561967	Over-coverage
1	562811	563405	Over-coverage
1	565114	565437	Over-coverage
1	566560	566920	Over-coverage
1	568023	568398	Over-coverage
1	568587	568885	Over-coverage
1	569034	569453	Over-coverage
1	569640	569979	Over-coverage
1	569982	570480	Over-coverage
1	570683	571078	Over-coverage
1	571434	571812	Over-coverage
1	571838	572147	Over-coverage
1	573493	573849	Over-coverage
1	573978	574391	Over-coverage
1	574607	575013	Over-coverage
1	575500	575923	Over-coverage
1	576036	576421	Over-coverage
1	578307	578726	Over-coverage
1	579012	579678	Over-coverage
1	579985	580325	Over-coverage
1	581231	581522	Over-coverage
1	581727	582080	Over-coverage
1	582262	582537	Over-coverage
1	582657	583024	Over-coverage
1	583671	584308	Over-coverage
1	586054	586289	Over-coverage
1	586812	587047	Over-coverage
1	589060	589455	Over-coverage
1	589871	590251	Over-coverage
1	591210	591679	Over-coverage
1	592554	592954	Over-coverage
1	593647	593992	Over-coverage
1	595055	595316	Over-coverage
1	595339	595716	Over-coverage
1	596772	597062	Over-coverage
1	597088	597432	Over-coverage
1	597882	598264	Over-coverage
1	598883	599294	Over-coverage
1	603255	603504	Over-coverage
1	603859	604064	Over-coverage
1	609995	610241	Over-coverage
1	613681	613914	Over-coverage
1	616805	617122	Over-coverage
1	627296	627626	Over-coverage
1	627815	628160	Over-coverage
1	638888	639244	Over-coverage
1	652839	653120	Over-coverage
1	654533	654838	Over-coverage
1	655954	656207	Over-coverage
1	661902	662124	Over-coverage
1	666846	667317	Over-coverage
1	671886	672235	Over-coverage
1	675459	675728	Over-coverage
1	684659	684927	Over-coverage
1	686342	686613	Over-coverage
1	687402	687735	Over-coverage
1	697659	698203	Over-coverage
1	707763	708008	Over-coverage
1	711558	711915	Over-coverage
1	727173	727431	Over-coverage
1	730979	731199	Over-coverage
1	734153	734550	Over-coverage
1	754185	754500	Over-coverage
1	756571	756825	Over-coverage
1	759564	759916	Over-coverage
1	762191	762536	Over-coverage
1	787211	787454	Over-coverage
1	789364	789657	Over-coverage
1	795534	795893	Over-coverage
1	824928	825182	Over-coverage
1	832752	833118	Over-coverage
1	851710	851937	Over-coverage
1	854533	854865	Over-coverage
1	856358	856638	Over-coverage
1	867491	867749	Over-coverage
1	887992	888400	Over-coverage
1	890677	891015	Over-coverage
1	893962	894517	Over-coverage
1	899514	899881	Over-coverage
1	904550	904851	Over-coverage
1	920645	920983	Over-coverage
1	924111	924424	Over-coverage
1	937079	937318	Over-coverage
1	938168	938434	Over-coverage
1	939092	939375	Over-coverage
1	948680	948986	Over-coverage
1	957876	958222	Over-coverage
1	961338	961546	Over-coverage
1	966841	967108	Over-coverage
1	976573	976819	Over-coverage
1	996046	996357	Over-coverage
1	997574	997869	Over-coverage
1	998724	999159	Over-coverage
1	1000652	1000981	Over-coverage
1	1002683	1002912	Over-coverage
1	1004546	1004879	Over-coverage
1	1007684	1007937	Over-coverage
1	1016191	1016462	Over-coverage
1	1018506	1018847	Over-coverage
1	1019797	1019996	Over-coverage
1	1025197	1025500	Over-coverage
1	1030669	1031016	Over-coverage
1	1060017	1060291	Over-coverage
1	1064142	1064569	Over-coverage
1	1068414	1068773	Over-coverage
1	1072190	1072489	Over-coverage
1	1075191	1075513	Over-coverage
1	1077404	1077770	Over-coverage
1	1083053	1083356	Over-coverage
1	1104519	1104815	Over-coverage
1	1104938	1105236	Over-coverage
1	1107368	1107627	Over-coverage
1	1111338	1111665	Over-coverage
1	1111672	1111978	Over-coverage
1	1114213	1114483	Over-coverage
1	1129532	1129781	Over-coverage
1	1131596	1131840	Over-coverage
1	1136007	1136281	Over-coverage
1	1153254	1153488	Over-coverage
1	1156973	1157270	Over-coverage
1	1157534	1157851	Over-coverage
1	1160561	1160882	Over-coverage
1	1161586	1161818	Over-coverage
1	1165554	1165829	Over-coverage
1	1166325	1166562	Over-coverage
1	1177444	1177678	Over-coverage
1	1195948	1196262	Over-coverage
1	1198524	1198775	Over-coverage
1	1198933	1199275	Over-coverage
1	1223952	1224282	Over-coverage
1	1228957	1229185	Over-coverage
1	1242549	1243166	Over-coverage
1	1245277	1245523	Over-coverage
1	1277953	1278269	Over-coverage
1	1281682	1281947	Over-coverage
1	1290631	1291006	Over-coverage
1	1294067	1294327	Over-coverage
1	1304853	1305125	Over-coverage
1	1326031	1326274	Over-coverage
1	1327745	1328152	Over-coverage
1	1336744	1337550	Over-coverage
1	1343555	1343919	Over-coverage
1	1357219	1357500	Over-coverage
1	1359680	1359981	Over-coverage
1	1360750	1361098	Over-coverage
1	1361187	1361421	Over-coverage
1	1367798	1368107	Over-coverage
1	1371762	1372114	Over-coverage
1	1384190	1384507	Over-coverage
1	1386363	1386644	Over-coverage
1	1394602	1394892	Over-coverage
1	1403631	1403929	Over-coverage
1	1404031	1404304	Over-coverage
1	1413128	1413430	Over-coverage
1	1422455	1422873	Over-coverage
1	1423537	1423804	Over-coverage
1	1425715	1425963	Over-coverage
1	1442352	1442576	Over-coverage
1	1445658	1445942	Over-coverage
1	1459428	1459696	Over-coverage
1	1460209	1460503	Over-coverage
1	1465880	1466145	Over-coverage
1	1468908	1469305	Over-coverage
1	1472488	1472807	Over-coverage
1	1474718	1475040	Over-coverage
1	1481284	1481538	Over-coverage
1	1490924	1491195	Over-coverage
1	1510492	1510748	Over-coverage
1	1512016	1512435	Over-coverage
1	1515370	1515720	Over-coverage
1	1520281	1520520	Over-coverage
1	1530919	1531250	Over-coverage
1	1543260	1543638	Over-coverage
1	1551728	1552035	Over-coverage
1	1557504	1557789	Over-coverage
1	1559757	1560116	Over-coverage
1	1569582	1569819	Over-coverage
1	1574524	1574749	Over-coverage
1	1577343	1577735	Over-coverage
1	1588264	1588545	Over-coverage
1	1593222	1593473	Over-coverage
1	1594229	1594514	Over-coverage
1	1595810	1596099	Over-coverage
1	1599554	1599802	Over-coverage
1	1609583	1609951	Over-coverage
1	1610191	1610442	Over-coverage
1	1610877	1611115	Over-coverage
1	1615241	1615584	Over-coverage
1	1618325	1618665	Over-coverage
1	1625067	1625367	Over-coverage
1	1628351	1628631	Over-coverage
1	1644398	1644637	Over-coverage
1	1648972	1649275	Over-coverage
1	1658078	1658438	Over-coverage
